X,Y,temperatura
-3144775.615,16038305.76,-26.7
-3089115.87,16038305.76,-26.3
-3033456.124,16038305.76,-25.9
-2977796.379,16038305.76,-25.6
-2922136.633,16038305.76,-25.2
-2866476.888,16038305.76,-24.8
-2810817.143,16038305.76,-24.7
-2755157.397,16038305.76,-24.5
-2699497.652,16038305.76,-24.6
-2643837.906,16038305.76,-24.3
-2588178.161,16038305.76,-24.3
-2532518.416,16038305.76,-24.4
-2476858.67,16038305.76,-24.4
-2421198.925,16038305.76,-24.4
-2365539.179,16038305.76,-24.2
-2309879.434,16038305.76,-24.1
-2254219.689,16038305.76,-24.1
-2198559.943,16038305.76,-24.1
-2142900.198,16038305.76,-24.1
-2087240.452,16038305.76,-23.9
-2031580.707,16038305.76,-23.9
-1975920.962,16038305.76,-24
-1920261.216,16038305.76,-24.9
-1864601.471,16038305.76,-24.8
-1808941.725,16038305.76,-24.7
-1753281.98,16038305.76,-24.5
-1697622.235,16038305.76,-24.5
-1641962.489,16038305.76,-24.5
5037206.958,16038305.76,-21.4
5092866.704,16038305.76,-21.5
5148526.449,16038305.76,-21.5
5204186.195,16038305.76,-21.5
5259845.94,16038305.76,-21.7
5315505.685,16038305.76,-21.8
5371165.431,16038305.76,-21.7
5426825.176,16038305.76,-21.8
5482484.922,16038305.76,-21.8
5538144.667,16038305.76,-21.8
5593804.412,16038305.76,-21.9
5649464.158,16038305.76,-21.9
5705123.903,16038305.76,-22.1
5760783.649,16038305.76,-22.2
6039082.376,16038305.76,-22.2
6094742.121,16038305.76,-22.1
6150401.866,16038305.76,-22
6206061.612,16038305.76,-22.1
6261721.357,16038305.76,-21.8
6317381.103,16038305.76,-22.3
6373040.848,16038305.76,-22.1
6428700.593,16038305.76,-21.9
6484360.339,16038305.76,-22
6540020.084,16038305.76,-22.2
6595679.83,16038305.76,-22.5
6651339.575,16038305.76,-22.1
6706999.32,16038305.76,-22
6762659.066,16038305.76,-21.8
6818318.811,16038305.76,-21.8
6873978.556,16038305.76,-22.1
6929638.302,16038305.76,-22.3
6985298.047,16038305.76,-22.3
7040957.793,16038305.76,-22
7096617.538,16038305.76,-21.9
7152277.283,16038305.76,-22.1
7207937.029,16038305.76,-22.2
7263596.774,16038305.76,-22.3
8822069.645,16038305.76,-25
8877729.391,16038305.76,-25
8933389.136,16038305.76,-25.2
10324882.77,16038305.76,-25.9
10380542.52,16038305.76,-25.9
10436202.26,16038305.76,-25.6
10491862.01,16038305.76,-25.5
10547521.75,16038305.76,-25.5
10603181.5,16038305.76,-25.5
10658841.24,16038305.76,-25.4
10714500.99,16038305.76,-25.5
10770160.73,16038305.76,-25.8
10825820.48,16038305.76,-26.3
10881480.23,16038305.76,-26.3
-11104119.21,15700993.74,-36.7
-11048459.46,15700993.74,-36.8
-10714500.99,15700993.74,-37.2
-10658841.24,15700993.74,-37.4
-10603181.5,15700993.74,-37.5
-10547521.75,15700993.74,-35.3
-10491862.01,15700993.74,-34.7
-10436202.26,15700993.74,-35.1
-10380542.52,15700993.74,-34.8
-10324882.77,15700993.74,-40.6
-10269223.03,15700993.74,-40.9
-10213563.28,15700993.74,-40.9
-10157903.53,15700993.74,-40.7
-10102243.79,15700993.74,-40.1
-10046584.04,15700993.74,-40.2
-9990924.299,15700993.74,-35.6
-9935264.553,15700993.74,-36.6
-9879604.808,15700993.74,-38.7
-9823945.063,15700993.74,-38.6
-9768285.317,15700993.74,-38.7
-9656965.826,15700993.74,-38.6
-9601306.081,15700993.74,-39
-9545646.336,15700993.74,-39.4
-9489986.59,15700993.74,-39.5
-9434326.845,15700993.74,-39.3
-9378667.099,15700993.74,-34.9
-9323007.354,15700993.74,-34.5
-9267347.609,15700993.74,-39.3
-9211687.863,15700993.74,-39.9
-9156028.118,15700993.74,-32.5
-9100368.372,15700993.74,-31.7
-9044708.627,15700993.74,-31.2
-8989048.882,15700993.74,-30.9
-8933389.136,15700993.74,-35.4
-8877729.391,15700993.74,-35.6
-8822069.645,15700993.74,-35.7
-8766409.9,15700993.74,-35.5
-8710750.155,15700993.74,-35.3
-8655090.409,15700993.74,-35.4
-8599430.664,15700993.74,-35.5
-8543770.918,15700993.74,-35.5
-8488111.173,15700993.74,-35.3
-8432451.428,15700993.74,-34.8
-8376791.682,15700993.74,-34.6
-8321131.937,15700993.74,-34.5
-8265472.191,15700993.74,-34.3
-8209812.446,15700993.74,-33.9
-8154152.701,15700993.74,-33.5
-8098492.955,15700993.74,-33.4
-8042833.21,15700993.74,-30.4
-7987173.464,15700993.74,-30.5
-7931513.719,15700993.74,-30.8
-7875853.974,15700993.74,-31.3
-7820194.228,15700993.74,-31.2
-7764534.483,15700993.74,-33.4
-7708874.737,15700993.74,-32.9
-7486235.756,15700993.74,-31.6
-7430576.01,15700993.74,-32.7
-7374916.265,15700993.74,-32.9
-7319256.52,15700993.74,-33.1
-7263596.774,15700993.74,-32.6
-7207937.029,15700993.74,-31
-7152277.283,15700993.74,-30.9
-7096617.538,15700993.74,-33
-7040957.793,15700993.74,-31
-6985298.047,15700993.74,-31
-6929638.302,15700993.74,-30.9
-6873978.556,15700993.74,-30.8
-6818318.811,15700993.74,-31
-6762659.066,15700993.74,-31.1
-6706999.32,15700993.74,-30.9
-6651339.575,15700993.74,-30.8
-6595679.83,15700993.74,-30.8
-6540020.084,15700993.74,-31.2
-6484360.339,15700993.74,-31.3
-6428700.593,15700993.74,-31.4
-6373040.848,15700993.74,-30.9
-6317381.103,15700993.74,-31
-6261721.357,15700993.74,-31
-6206061.612,15700993.74,-31.2
-6150401.866,15700993.74,-31.3
-6094742.121,15700993.74,-31.4
-6039082.376,15700993.74,-31.5
-5983422.63,15700993.74,-31.7
-5927762.885,15700993.74,-31.8
-5872103.139,15700993.74,-32
-5816443.394,15700993.74,-32.1
-5760783.649,15700993.74,-32.3
-5705123.903,15700993.74,-32.6
-5649464.158,15700993.74,-32.8
-5593804.412,15700993.74,-33
-5538144.667,15700993.74,-33.1
-5482484.922,15700993.74,-33.3
-5426825.176,15700993.74,-33.7
-5371165.431,15700993.74,-34
-5315505.685,15700993.74,-34.3
-5259845.94,15700993.74,-34.7
-5204186.195,15700993.74,-34.9
-5148526.449,15700993.74,-34.9
-5092866.704,15700993.74,-34.9
-5037206.958,15700993.74,-35
-4981547.213,15700993.74,-35
-4925887.468,15700993.74,-35
-4870227.722,15700993.74,-34.9
-4814567.977,15700993.74,-34.9
-4758908.231,15700993.74,-34.9
-4703248.486,15700993.74,-34.8
-4647588.741,15700993.74,-34.8
-4591928.995,15700993.74,-34.8
-4536269.25,15700993.74,-34.6
-4480609.504,15700993.74,-34.3
-4424949.759,15700993.74,-34
-4369290.014,15700993.74,-33.6
-4313630.268,15700993.74,-33.2
-4257970.523,15700993.74,-32.8
-4202310.777,15700993.74,-32.3
-4146651.032,15700993.74,-31.2
-4090991.287,15700993.74,-29.9
-4035331.541,15700993.74,-29
-3979671.796,15700993.74,-28.6
-3924012.05,15700993.74,-28.4
-3868352.305,15700993.74,-28.2
-3812692.56,15700993.74,-28
-3757032.814,15700993.74,-27.8
-3701373.069,15700993.74,-27.6
-3645713.323,15700993.74,-27.4
-3590053.578,15700993.74,-27.2
-3534393.833,15700993.74,-26.9
-3478734.087,15700993.74,-26.5
-3423074.342,15700993.74,-26
-3367414.596,15700993.74,-25.7
-3311754.851,15700993.74,-25.4
-3256095.106,15700993.74,-25.1
-3200435.36,15700993.74,-25
-3144775.615,15700993.74,-24.8
-3089115.87,15700993.74,-24.9
-3033456.124,15700993.74,-24.6
-2977796.379,15700993.74,-24.4
-2922136.633,15700993.74,-24
-2866476.888,15700993.74,-23.7
-2810817.143,15700993.74,-23.7
-2755157.397,15700993.74,-23.7
-2699497.652,15700993.74,-23.8
-2643837.906,15700993.74,-23.7
-2588178.161,15700993.74,-23.6
-2532518.416,15700993.74,-23.6
-2476858.67,15700993.74,-23.6
-2421198.925,15700993.74,-23.5
-2365539.179,15700993.74,-23.4
-2309879.434,15700993.74,-23.3
-2254219.689,15700993.74,-23.3
-2198559.943,15700993.74,-23.3
-2142900.198,15700993.74,-23.3
-2087240.452,15700993.74,-23.3
-2031580.707,15700993.74,-23.2
-1975920.962,15700993.74,-23.3
-1920261.216,15700993.74,-24
-1864601.471,15700993.74,-23.9
-1808941.725,15700993.74,-23.8
2031580.707,15700993.74,-14.1
2087240.452,15700993.74,-14.2
2142900.198,15700993.74,-14.2
2198559.943,15700993.74,-14.2
2254219.689,15700993.74,-14.2
2309879.434,15700993.74,-14.3
2365539.179,15700993.74,-14.4
2421198.925,15700993.74,-14.5
2476858.67,15700993.74,-14.7
2532518.416,15700993.74,-14.6
2588178.161,15700993.74,-14.7
2643837.906,15700993.74,-14.9
2699497.652,15700993.74,-14.9
2755157.397,15700993.74,-15
2810817.143,15700993.74,-15.1
2866476.888,15700993.74,-15.2
2922136.633,15700993.74,-15.3
2977796.379,15700993.74,-15.6
3033456.124,15700993.74,-16
5148526.449,15700993.74,-21.5
5204186.195,15700993.74,-21.5
5259845.94,15700993.74,-21.4
5315505.685,15700993.74,-21.6
5371165.431,15700993.74,-21.5
5426825.176,15700993.74,-21.6
5482484.922,15700993.74,-21.7
5538144.667,15700993.74,-21.6
5593804.412,15700993.74,-21.8
5816443.394,15700993.74,-22
5872103.139,15700993.74,-21.8
5927762.885,15700993.74,-21.8
5983422.63,15700993.74,-22.1
6206061.612,15700993.74,-22.3
6261721.357,15700993.74,-21.9
6317381.103,15700993.74,-21.8
6373040.848,15700993.74,-22.2
6428700.593,15700993.74,-22
6484360.339,15700993.74,-22.2
6540020.084,15700993.74,-22.3
6595679.83,15700993.74,-22.2
6651339.575,15700993.74,-22
6706999.32,15700993.74,-22
6762659.066,15700993.74,-22
6818318.811,15700993.74,-22
10213563.28,15700993.74,-25.7
10269223.03,15700993.74,-25.7
10324882.77,15700993.74,-25.6
10380542.52,15700993.74,-25.4
10436202.26,15700993.74,-25.2
10491862.01,15700993.74,-25.3
10547521.75,15700993.74,-25.3
10603181.5,15700993.74,-25.3
10658841.24,15700993.74,-25.3
10714500.99,15700993.74,-25.2
10770160.73,15700993.74,-25.4
10825820.48,15700993.74,-25.8
10881480.23,15700993.74,-26
-11159778.95,15380395.58,-36.2
-11104119.21,15380395.58,-36.3
-11048459.46,15380395.58,-36.3
-10992799.72,15380395.58,-36.4
-10770160.73,15380395.58,-36.8
-10714500.99,15380395.58,-36.9
-10658841.24,15380395.58,-37.1
-10603181.5,15380395.58,-35.6
-10547521.75,15380395.58,-35.3
-10491862.01,15380395.58,-34.6
-10436202.26,15380395.58,-39.5
-10380542.52,15380395.58,-40
-10324882.77,15380395.58,-40.2
-10269223.03,15380395.58,-40.7
-10213563.28,15380395.58,-40.5
-10157903.53,15380395.58,-41
-10102243.79,15380395.58,-40.3
-10046584.04,15380395.58,-40.4
-9990924.299,15380395.58,-40.1
-9935264.553,15380395.58,-34.4
-9879604.808,15380395.58,-36.2
-9823945.063,15380395.58,-36.4
-9768285.317,15380395.58,-36.6
-9712625.572,15380395.58,-36.7
-9656965.826,15380395.58,-38.6
-9601306.081,15380395.58,-39
-9545646.336,15380395.58,-38.8
-9489986.59,15380395.58,-38.5
-9434326.845,15380395.58,-38.7
-9378667.099,15380395.58,-38.6
-9323007.354,15380395.58,-36.5
-9267347.609,15380395.58,-35.8
-9211687.863,15380395.58,-35.5
-9156028.118,15380395.58,-36
-9100368.372,15380395.58,-35.9
-9044708.627,15380395.58,-34.8
-8989048.882,15380395.58,-34.3
-8933389.136,15380395.58,-37.7
-8877729.391,15380395.58,-34.1
-8822069.645,15380395.58,-34.2
-8766409.9,15380395.58,-33.8
-8710750.155,15380395.58,-34
-8655090.409,15380395.58,-33.6
-8599430.664,15380395.58,-33.4
-8543770.918,15380395.58,-33.3
-8488111.173,15380395.58,-33.2
-8432451.428,15380395.58,-29.6
-8376791.682,15380395.58,-29.6
-8321131.937,15380395.58,-29.6
-8265472.191,15380395.58,-29.4
-8209812.446,15380395.58,-29.3
-8154152.701,15380395.58,-29.5
-8098492.955,15380395.58,-29.6
-8042833.21,15380395.58,-29.5
-7987173.464,15380395.58,-29.8
-7931513.719,15380395.58,-32.4
-7875853.974,15380395.58,-31.3
-7207937.029,15380395.58,-29.9
-7152277.283,15380395.58,-31
-7096617.538,15380395.58,-31.1
-7040957.793,15380395.58,-29.6
-6985298.047,15380395.58,-29.6
-6929638.302,15380395.58,-29.5
-6873978.556,15380395.58,-29.4
-6818318.811,15380395.58,-29.7
-6762659.066,15380395.58,-29.8
-6706999.32,15380395.58,-29.8
-6651339.575,15380395.58,-29.8
-6595679.83,15380395.58,-29.8
-6540020.084,15380395.58,-29.8
-6484360.339,15380395.58,-29.7
-6428700.593,15380395.58,-29.6
-6373040.848,15380395.58,-29.6
-6317381.103,15380395.58,-29.7
-6261721.357,15380395.58,-29.8
-6206061.612,15380395.58,-29.9
-6150401.866,15380395.58,-30
-6094742.121,15380395.58,-30.1
-6039082.376,15380395.58,-30.2
-5983422.63,15380395.58,-30.3
-5927762.885,15380395.58,-30.4
-5872103.139,15380395.58,-30.6
-5816443.394,15380395.58,-30.7
-5760783.649,15380395.58,-30.8
-5705123.903,15380395.58,-31
-5649464.158,15380395.58,-31.3
-5593804.412,15380395.58,-31.5
-5538144.667,15380395.58,-31.9
-5482484.922,15380395.58,-32.1
-5426825.176,15380395.58,-32.3
-5371165.431,15380395.58,-32.5
-5315505.685,15380395.58,-32.8
-5259845.94,15380395.58,-33.2
-5204186.195,15380395.58,-33.7
-5148526.449,15380395.58,-34.3
-5092866.704,15380395.58,-35.1
-5037206.958,15380395.58,-35.1
-4981547.213,15380395.58,-35.2
-4925887.468,15380395.58,-35.2
-4870227.722,15380395.58,-35.2
-4814567.977,15380395.58,-35.2
-4758908.231,15380395.58,-35.2
-4703248.486,15380395.58,-35.2
-4647588.741,15380395.58,-34.3
-4591928.995,15380395.58,-33
-4536269.25,15380395.58,-32.3
-4480609.504,15380395.58,-31.7
-4424949.759,15380395.58,-31.2
-4369290.014,15380395.58,-30.8
-4313630.268,15380395.58,-30.2
-4257970.523,15380395.58,-29.7
-4202310.777,15380395.58,-29
-4146651.032,15380395.58,-27.9
-4090991.287,15380395.58,-26.6
-4035331.541,15380395.58,-25.9
-3979671.796,15380395.58,-25.7
-3924012.05,15380395.58,-25.6
-3868352.305,15380395.58,-25.5
-3812692.56,15380395.58,-25.4
-3757032.814,15380395.58,-25.3
-3701373.069,15380395.58,-25.2
-3645713.323,15380395.58,-25
-3590053.578,15380395.58,-24.9
-3534393.833,15380395.58,-24.7
-3478734.087,15380395.58,-24.5
-3423074.342,15380395.58,-24.3
-3367414.596,15380395.58,-24
-3311754.851,15380395.58,-23.9
-3256095.106,15380395.58,-23.8
-3200435.36,15380395.58,-23.5
-3144775.615,15380395.58,-23.5
-3089115.87,15380395.58,-23.5
-3033456.124,15380395.58,-23.5
-2977796.379,15380395.58,-23.7
-2922136.633,15380395.58,-23.4
-2866476.888,15380395.58,-23.2
-2810817.143,15380395.58,-23.2
-2755157.397,15380395.58,-23.1
-2699497.652,15380395.58,-23
-2643837.906,15380395.58,-22.8
-2588178.161,15380395.58,-22.7
-2532518.416,15380395.58,-22.7
-2476858.67,15380395.58,-23.7
-2421198.925,15380395.58,-22.7
-2365539.179,15380395.58,-22.6
-2309879.434,15380395.58,-23
-2254219.689,15380395.58,-22.8
-2198559.943,15380395.58,-22.5
-2142900.198,15380395.58,-23.4
-2087240.452,15380395.58,-23.4
-2031580.707,15380395.58,-23.2
-1975920.962,15380395.58,-22.6
1252344.271,15380395.58,-13.4
1308004.017,15380395.58,-13.4
1363663.762,15380395.58,-13.4
1419323.508,15380395.58,-13.5
1474983.253,15380395.58,-13.5
1530642.998,15380395.58,-13.4
1586302.744,15380395.58,-13.4
1641962.489,15380395.58,-13.4
1697622.235,15380395.58,-13.4
1753281.98,15380395.58,-13.5
1808941.725,15380395.58,-13.5
1864601.471,15380395.58,-13.6
1920261.216,15380395.58,-13.7
1975920.962,15380395.58,-13.6
2031580.707,15380395.58,-13.7
2087240.452,15380395.58,-13.7
2142900.198,15380395.58,-13.7
2198559.943,15380395.58,-13.7
2254219.689,15380395.58,-13.7
2309879.434,15380395.58,-13.8
2365539.179,15380395.58,-13.9
2421198.925,15380395.58,-13.9
2476858.67,15380395.58,-14
2532518.416,15380395.58,-14
2588178.161,15380395.58,-14.4
2643837.906,15380395.58,-14.4
2699497.652,15380395.58,-14.6
2755157.397,15380395.58,-14.8
2810817.143,15380395.58,-14.9
2866476.888,15380395.58,-14.7
2922136.633,15380395.58,-14.9
2977796.379,15380395.58,-15.2
3033456.124,15380395.58,-15.4
6540020.084,15380395.58,-21.9
6595679.83,15380395.58,-21.7
6651339.575,15380395.58,-21.7
8488111.173,15380395.58,-24
8543770.918,15380395.58,-24.2
8599430.664,15380395.58,-24.3
10157903.53,15380395.58,-25.6
10213563.28,15380395.58,-25.5
10269223.03,15380395.58,-25.5
10324882.77,15380395.58,-25.5
10380542.52,15380395.58,-25.5
10436202.26,15380395.58,-25.7
10491862.01,15380395.58,-25.7
10547521.75,15380395.58,-25.5
10603181.5,15380395.58,-25.2
10658841.24,15380395.58,-25.3
10714500.99,15380395.58,-25.3
10770160.73,15380395.58,-25.3
10825820.48,15380395.58,-25.3
10881480.23,15380395.58,-25.3
10937139.97,15380395.58,-25.5
10992799.72,15380395.58,-25.8
11048459.46,15380395.58,-26.2
11104119.21,15380395.58,-26.5
-11772036.15,15074910.64,-34.2
-11716376.41,15074910.64,-34.2
-11660716.66,15074910.64,-34.3
-11605056.92,15074910.64,-34.5
-11549397.17,15074910.64,-34.6
-11493737.42,15074910.64,-34.8
-11438077.68,15074910.64,-35
-10658841.24,15074910.64,-36.5
-10603181.5,15074910.64,-36.6
-10547521.75,15074910.64,-36.8
-10491862.01,15074910.64,-37
-10436202.26,15074910.64,-35.3
-10380542.52,15074910.64,-34.9
-10324882.77,15074910.64,-34.7
-10269223.03,15074910.64,-34.6
-10213563.28,15074910.64,-35
-10157903.53,15074910.64,-34.2
-10102243.79,15074910.64,-34.9
-10046584.04,15074910.64,-35.1
-9990924.299,15074910.64,-34.2
-9935264.553,15074910.64,-39.9
-9879604.808,15074910.64,-34.5
-9823945.063,15074910.64,-35.6
-9768285.317,15074910.64,-35.8
-9712625.572,15074910.64,-35
-9656965.826,15074910.64,-38
-9601306.081,15074910.64,-37.9
-9545646.336,15074910.64,-37.7
-9489986.59,15074910.64,-37.3
-9434326.845,15074910.64,-37.7
-9378667.099,15074910.64,-37.5
-9323007.354,15074910.64,-34.6
-9267347.609,15074910.64,-33.9
-9211687.863,15074910.64,-33.1
-9156028.118,15074910.64,-32.8
-9100368.372,15074910.64,-33.2
-9044708.627,15074910.64,-32.3
-8989048.882,15074910.64,-31.8
-8933389.136,15074910.64,-30.9
-8877729.391,15074910.64,-34.9
-8822069.645,15074910.64,-34.7
-8766409.9,15074910.64,-30.2
-8710750.155,15074910.64,-33.8
-8655090.409,15074910.64,-30.3
-8599430.664,15074910.64,-29.4
-8543770.918,15074910.64,-29.8
-8488111.173,15074910.64,-30
-8432451.428,15074910.64,-32.3
-8376791.682,15074910.64,-29.7
-8321131.937,15074910.64,-29.6
-8265472.191,15074910.64,-32
-8209812.446,15074910.64,-31.2
-7708874.737,15074910.64,-29
-7653214.992,15074910.64,-29
-7597555.247,15074910.64,-28.9
-7541895.501,15074910.64,-28.9
-7486235.756,15074910.64,-28.9
-7430576.01,15074910.64,-28.8
-7374916.265,15074910.64,-29.5
-7319256.52,15074910.64,-29.5
-7263596.774,15074910.64,-30.2
-7207937.029,15074910.64,-28.3
-7152277.283,15074910.64,-28.2
-7096617.538,15074910.64,-28.3
-7040957.793,15074910.64,-28.3
-6985298.047,15074910.64,-28.2
-6929638.302,15074910.64,-28.7
-6873978.556,15074910.64,-28.7
-6818318.811,15074910.64,-28.7
-6762659.066,15074910.64,-28.6
-6706999.32,15074910.64,-28.5
-6651339.575,15074910.64,-28.5
-6595679.83,15074910.64,-28.5
-6540020.084,15074910.64,-28.5
-6484360.339,15074910.64,-28.5
-6428700.593,15074910.64,-28.6
-6373040.848,15074910.64,-28.6
-6317381.103,15074910.64,-28.7
-6261721.357,15074910.64,-28.7
-6206061.612,15074910.64,-28.7
-6150401.866,15074910.64,-28.8
-6094742.121,15074910.64,-28.7
-6039082.376,15074910.64,-28.7
-5983422.63,15074910.64,-28.8
-5927762.885,15074910.64,-28.9
-5872103.139,15074910.64,-29
-5816443.394,15074910.64,-29
-5760783.649,15074910.64,-29.2
-5705123.903,15074910.64,-29.4
-5649464.158,15074910.64,-29.5
-5593804.412,15074910.64,-29.8
-5538144.667,15074910.64,-30
-5482484.922,15074910.64,-30.3
-5426825.176,15074910.64,-30.5
-5371165.431,15074910.64,-30.7
-5315505.685,15074910.64,-30.8
-5259845.94,15074910.64,-31
-5204186.195,15074910.64,-31.3
-5148526.449,15074910.64,-31.7
-5092866.704,15074910.64,-32.5
-5037206.958,15074910.64,-34.5
-4981547.213,15074910.64,-35.1
-4925887.468,15074910.64,-35.1
-4870227.722,15074910.64,-35.1
-4814567.977,15074910.64,-35.1
-4758908.231,15074910.64,-30.1
-4703248.486,15074910.64,-25.8
-4647588.741,15074910.64,-25.7
-4591928.995,15074910.64,-25.5
-4536269.25,15074910.64,-25.3
-4480609.504,15074910.64,-25
-4424949.759,15074910.64,-24.5
-4369290.014,15074910.64,-24.2
-4313630.268,15074910.64,-24.8
-4257970.523,15074910.64,-24.7
-4202310.777,15074910.64,-24.3
-4146651.032,15074910.64,-23.8
-4090991.287,15074910.64,-23.2
-4035331.541,15074910.64,-22.9
-3979671.796,15074910.64,-22.9
-3924012.05,15074910.64,-23
-3868352.305,15074910.64,-23
-3812692.56,15074910.64,-23
-3757032.814,15074910.64,-23.1
-3701373.069,15074910.64,-23.1
-3645713.323,15074910.64,-23.1
-3590053.578,15074910.64,-23
-3534393.833,15074910.64,-23
-3478734.087,15074910.64,-22.9
-3423074.342,15074910.64,-22.8
-3367414.596,15074910.64,-22.8
-3311754.851,15074910.64,-22.7
-3256095.106,15074910.64,-22.6
-3200435.36,15074910.64,-22.4
-3144775.615,15074910.64,-22.5
-3089115.87,15074910.64,-22.6
-3033456.124,15074910.64,-22.4
-2977796.379,15074910.64,-22.4
-2922136.633,15074910.64,-22.5
-2866476.888,15074910.64,-22.3
-2810817.143,15074910.64,-22.3
-2755157.397,15074910.64,-22.3
-2699497.652,15074910.64,-22.2
-2643837.906,15074910.64,-22
-2588178.161,15074910.64,-21.8
-2532518.416,15074910.64,-22.7
-2476858.67,15074910.64,-22.5
-2421198.925,15074910.64,-22.3
-2365539.179,15074910.64,-22.4
-2309879.434,15074910.64,-22.6
-2254219.689,15074910.64,-21.7
-2198559.943,15074910.64,-22.3
-2142900.198,15074910.64,-21.8
-2031580.707,15074910.64,-21.8
-1975920.962,15074910.64,-22.3
1196684.526,15074910.64,-13.2
1252344.271,15074910.64,-13.3
1308004.017,15074910.64,-13.3
1363663.762,15074910.64,-13.3
1419323.508,15074910.64,-13.3
1474983.253,15074910.64,-13.3
1530642.998,15074910.64,-13.3
1586302.744,15074910.64,-13.3
1641962.489,15074910.64,-13.4
1697622.235,15074910.64,-13.3
1753281.98,15074910.64,-13.3
1808941.725,15074910.64,-13.4
1864601.471,15074910.64,-13.4
1920261.216,15074910.64,-13.4
1975920.962,15074910.64,-13.5
2031580.707,15074910.64,-13.5
2087240.452,15074910.64,-13.4
2142900.198,15074910.64,-13.5
2198559.943,15074910.64,-13.5
2254219.689,15074910.64,-13.6
2309879.434,15074910.64,-13.6
2365539.179,15074910.64,-13.7
2421198.925,15074910.64,-13.7
2476858.67,15074910.64,-13.8
2532518.416,15074910.64,-13.9
2588178.161,15074910.64,-13.9
2643837.906,15074910.64,-14
2699497.652,15074910.64,-14
2755157.397,15074910.64,-14.2
2810817.143,15074910.64,-14.4
2866476.888,15074910.64,-14.6
